channel_id,Date,user_id,user_name,content
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-15,11:50:29",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#11**

Saturday, local: <t:1742065200:F> - <t:1742072400:t>, @0x000ff4   will present `Approximation Theory and Approximation Practice, Extended Edition (Chap. 4-6)` in <#1337720641528401930>.
[Event](https://discord.com/events/714501525455634453/1350380138650669086)

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.


**Paper:**
https://epubs.siam.org/doi/10.1137/1.9781611975949

**Abstract:**
>  This is a textbook on classical polynomial and rational approximation theory for the twenty-first century. Aimed at advanced undergraduates and graduate students across all of applied mathematics, it uses MATLAB to teach the field's most important ideas and results.
> 
> Approximation Theory and Approximation Practice, Extended Edition differs fundamentally from other works on approximation theory in a number of ways: its emphasis is on topics close to numerical algorithms; concepts are illustrated with Chebfun; and each chapter is a PUBLISHable MATLAB M-file, available online.
> 
> The book centers on theorems and methods for analytic functions, which appear so often in applications, rather than on functions at the edge of discontinuity with their seductive theoretical challenges. Original sources are cited rather than textbooks, and each item in the bibliography is accompanied by an editorial comment. In addition, each chapter has a collection of exercises, which span a wide range from mathematical theory to Chebfun-based numerical experimentation.
> 
> This textbook is appropriate for advanced undergraduate or graduate students who have an understanding of numerical analysis and complex analysis. It is also appropriate for seasoned mathematicians who use MATLAB.
Note: if you have ever used chebfun in MATLAB: this is the book written by the authors"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-15,13:07:10",aseembits93,aseembits93,"Hi! following you since the attention is all you need video, could you tell me more about the location of this event? I recently joined this server"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-16,00:57:22",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,[Original Message Deleted]
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-16,00:57:22",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,"Hi @everyone

Those who haven’t received the certificates kindly fill below form as we will be checking with Give My Certificate to issue at the earliest"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-16,08:29:10",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone, new @WAI Videos !

**We are diving into Reinforcement Fine-Tuning (RFT) 👀**

What it is, how it works, when to use it and more...

**Let's demystify supervised fine-tuning vs. reinforcement fine-tuning.**

Both essentially have their use that we can discuss in one line:
• Supervised fine-tuning teaches new things the model does not know yet, like a new language, which is powerful for small and less “intelligent” models.
• Reinforcement fine-tuning orients the current model to what we really want it to say. It basically “aligns” the model to our needs, but we need an already powerful model. This is why reasoning models are a perfect fit.

Learn more in the video (and leave a comment to support my work there! ❤️): https://youtu.be/i40tCb7bkmg

p.s. the video is sponsored by Nvidia, which is a nice opportunity to mention that I will be at GTC from tomorrow (17th to 21st) is you'd like to meet and chat!"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-17,01:15:55",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,https://docs.google.com/spreadsheets/d/1VrV305QK5hoBODHTThjo9-AqvrcljS0XaHI-m95cn-I/edit?usp=sharing
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-17,01:15:55",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,Hi @everyone
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-17,01:15:55",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,Certificates has been issued
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-17,01:15:56",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,in case you havent fot the mail you can serch from below excel file
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-17,01:16:48",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,Search using your name in the excel sheet as filled the form we havent added any mail id entries in the excel due to security reasons @everyone
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-19,08:16:36",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone new video!

**DeepSeek's FlashMLA Explained!**

DeepSeek’s Game-Changer for LLM Efficiency, cutting KV Cache Memory to 6.7%! (yes, to 6.7% of traditional methods, not by 6.7%!!). 🤯

Learn more in the video: https://youtu.be/PTNW3SLP8W8"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-19,23:32:17",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,Glad to get nominated in CMX Awards looking for support and votes
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-22,10:25:25",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#12**

Saturday, local: <t:1742670000:F> - <t:1742677200:t>, @zickzack    will present `Optimization over Polynomials (Semialgebraic Optimization)` in <#1337720641528401930>.
[Event](https://discord.com/events/714501525455634453/1352715869943234570))

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.


**Paper:**
- https://www.cambridge.org/core/books/an-introduction-to-polynomial-and-semialgebraic-optimization/5A7C6F7E54E28CE72BA7A7F84D0858ED
- https://www.worldscientific.com/worldscibooks/10.1142/p665#t=aboutBook

**Abstract:**
>  We have heard a lot about polynomial approximation, let's talk about optimizing polynomials:
> Semialgebraic Optimization (SOA) allows for the optimization of arbitary polynomials with arbitrary polynomial constraints, meaning we can solve challenging optimization problems to global optimality by simply approximating the constraints and objectives with polynomials."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-24,01:06:29",lihua0817,lihua0817,hello
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-24,10:47:25",aiXplain #announcements,aiXplain #announcements,"@everyone 🚀 Just dropped: RFP Streamliner Agent built with aiXplain’s Agentic Framework!

We get asked all the time—“What are real companies building agents for?”

One big one: automating the painful RFP process.

Our new multi-agent system handles it end-to-end:
🔎 Detects and matches RFPs relevant to your business
✍️ Drafts responses using past proposals + internal data (via our Index + RAG)
🎨 Formats everything and even generates visuals
🧠 You stay in the loop to review and refine

No more hours lost on every proposal. This saves serious time and helps teams catch more opportunities.

👀 Want a closer look? Ping us—happy to walk you through how it works or help you build something similar.

SIgn up here --> https://platform.aixplain.com/register"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-28,09:41:51",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone new video!

**How Open-Sora 2.0 Built Sora-Level Video AI for $200K (Full Breakdown)**

Learn more in the video: https://youtu.be/gMdvyGVICfA"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-28,22:14:08",abkfettuccine,abkfettuccine,"Another scammer
Bro people are building and grinding here
Aint no time for that bs
Wrong discord"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-28,22:35:06",akash_dutta,akash_dutta,"<@456226577798135808>  please get lost, dont like this kind of marketing people."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-28,22:53:42",dungclaire,dungclaire,pretty sure that’s not marketing 🙂 could we summon the admin to kick it out?
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-29,10:51:06",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#13**

<t:1743274800:F> until <t:1743282000:t>, @Yannic Kilcher will present `On the Biology of a Large Language Model` in https://discord.com/channels/714501525455634453/1337720641528401930.

Event:
https://discord.gg/brkRa9Fz?event=1355593496806948874

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://transformer-circuits.pub/2025/attribution-graphs/biology.html

**Abstract:**
Large language models display impressive capabilities. However, for the most part, the mechanisms by which they do so are unknown. The black-box nature of models is increasingly unsatisfactory as they advance in intelligence and are deployed in a growing number of applications. Our goal is to reverse engineer how these models work on the inside, so we may better understand them and assess their fitness for purpose.

The challenges we face in understanding language models resemble those faced by biologists. Living organisms are complex systems which have been sculpted by billions of years of evolution. While the basic principles of evolution are straightforward, the biological mechanisms it produces are spectacularly intricate. Likewise, while language models are generated by simple, human-designed training algorithms, the mechanisms born of these algorithms appear to be quite complex."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-29,11:36:19",arjunraghunandanan,arjunraghunandanan,"Hi,
I have not been active on this group for a while now and haven't joined any of these things. I scrolled a bit and saw this happens weekly but I am not sure what these 'Paper Discussion sessions' include. Interested in just listening. Are we able to join and simply listen to discussion? 
Thanks."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-30,16:40:36",knightofthebats,knightofthebats,I am interested to get an answer to this as well
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-30,16:48:16",arjunraghunandanan,arjunraghunandanan,"Follow up. I later noticed that the event is not part of this discord and its from another discord channel by Yannic Kilcher (YT)  being shared into here. Anyways, I joined it. Attended yesterdays session (just listening mainly ) there was  ~100 people listening. Even though the hours  is not suitable for my IST time zone, since its a Sat-Sun period, its easy to listen in over night. It was useful and I'm considering  joining in weekly."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-31,09:30:06",SWOC (Social Winter of Code) #announcements,SWOC (Social Winter of Code) #announcements,"Hi @everyone 

To all Top 40 
Here is the XYZ Code that you can redeem 

Use HACKOV825 in the checkout and select domain for 1 year 

Note : This is valid for those contributors who have are in top 40 as there mails are linked with the code 

(Use mail ids as used at time of registrations in SWOC)"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-31,10:10:00",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone new video again! 😄

A shift from the usual deep dives. Going back to basics with: 

**The BIGGEST Differences Between Jupyter and Colab You Need to Know!**

It is a (very useful) introduction to Colab and Jupyter for beginners that we used in our new Python course, which is now live on Towards AI Acadamy. 🙂

Learn more in the video: https://youtu.be/rkg9qIh6_0c"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-03-31,11:28:15",unnoticible_99,unnoticible_99,"Hey 
Have the paper discussions been recorded ?"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-04,13:56:55",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#14**

Saturday, local: <t:1743876000:F> - <t:1743883200:t>, @culpritgene     will present `Emergence of Hidden Capabilities: Exploring Learning Dynamics in Concept Space` in <#1337720641528401930>.
[Event](https://discord.com/events/714501525455634453/1357817079839068505)

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://openreview.net/forum?id=owuEcT6BTl
https://arxiv.org/abs/2502.01954
https://arxiv.org/abs/2405.15943

**Abstract:**
> Modern generative models demonstrate impressive capabilities, likely stemming from an ability to identify and manipulate abstract concepts underlying their training data. However, fundamental questions remain: what determines the concepts a model learns, the order in which it learns them, and its ability to manipulate those concepts? To address these questions, we propose analyzing a model’s learning dynamics via a framework we call the concept space, where each axis represents an independent concept underlying the data generating process. By characterizing learning dynamics in this space, we identify how the speed at which a concept is learned, and hence the order of concept learning, is controlled by properties of the data we term concept signal. Further, we observe moments of sudden turns in the direction of a model’s learning dynamics in concept space. Surprisingly, these points precisely correspond to the emergence of hidden capabilities, i.e., where latent interventions show the model possesses the capability to manipulate a concept, but these capabilities cannot yet be elicited via naive input prompting. [...]"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-07,11:32:50",aiXplain #announcements,aiXplain #announcements,@everyone Llama 4 is out... out and about on aiXplain's dashboard... Sign up fast to experience what creative agents you can build with this powerful Llama 4 family.. Here's a quick video showing how you can access those models on aiXplain's dashboard.. Super eager to find out what you guys build.. Don't be shy from sharing what you build.. ☮️
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-08,07:17:59",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"Morning @everyone... Today, coming straight from GTC 2025... a new @WAI Videos !

Here’s everything you need to know about the “coolest” event of GTC: Jensen’s Quantum panel with 14 leaders in the field...

**What 14 Top CEOs Revealed About the Future of Quantum (GTC 2025)**

Learn more in the video: https://youtu.be/oWKkHPEnnTk"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-12,06:21:16",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#15**

<t:1744480800:F> until <t:1744488000:t>, @Yannic Kilcher will present `d1: Scaling Reasoning in Diffusion Large Language Models via Reinforcement Learning` in https://discord.com/channels/714501525455634453/1337720641528401930.

Event:
https://discord.gg/ec2FXBFA?event=1360604881945366548

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://dllm-reasoning.github.io/

**Abstract:**
Recent large language models (LLMs) have demonstrated strong reasoning capabilities that benefit from online reinforcement learning (RL). These capabilities have primarily been demonstrated within the left-to-right autoregressive (AR) generation paradigm. In contrast, non-autoregressive paradigms based on diffusion generate text in a coarse-to-fine manner. Although recent diffusion-based large language models (dLLMs) have achieved competitive language modeling performance compared to their AR counterparts, it remains unclear if dLLMs can also leverage recent advances in LLM reasoning.

To this end, we propose d1, a framework to adapt pre-trained masked dLLMs into reasoning models via a combination of supervised finetuning (SFT) and RL. Specifically, we develop and extend techniques to improve reasoning in pretrained dLLMs: (a) we utilize a masked SFT technique to distill knowledge and instill self-improvement behavior directly from existing datasets, and (b) we introduce a novel critic-free, policy-gradient based RL algorithm called diffu-GRPO."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-13,06:51:26",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone A new video from our Python course!

**AI for coding - Towards AI's Python Primer for Generative AI**

Learn more in the video: https://youtu.be/-50847s1ScU"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-18,14:11:37",aiXplain #announcements,aiXplain #announcements,"@everyone So last week, we saw Llama 4, and just a few days back we have new OpenAI GPT4.1 family release which of course we onboarded on aiXplain's marketplace.... What are these models capable of ? 

""These models deliver improved efficiency and reasoning at multiple scales, supporting everything from lightweight tasks to complex agent-driven workflows.""

On aiXplain, you can:
✅ Compare GPT‑4.1 models against SOTA LLMs
✅ Deploy instantly via unified API or build agents with no code
✅ Benchmark performance and cost trade-offs tailored to your use case

Has anyone here used this family of models? What's your take?"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-21,17:13:47",Learn AI Together #🧠・whatsai-new-content,Learn AI Together #🧠・whatsai-new-content,"@everyone New video from our Python course: 

**CS Fundamentals Concepts — Our NEW One‑Stop Starter Class**

Whether you're brand new to coding or need a quick refresher, this video breaks down core CS concepts and Python fundamentals in a way that actually makes sense.

Watch the video: https://youtu.be/_uRb5wlFhyw"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-26,09:13:13",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#17**

Saturday, local: <t:1745690400:F> - <t:1745697600:t>, @sacco215   will present `Oniris` in <#1337720641528401930>.
[Event](https://discord.com/events/714501525455634453/1364295499187748886)

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://github.com/Francesco215/autoregressive_diffusion/
https://x.com/FrancescoSacco1/status/1914671486666735892

**Abstract:**
> World modelling hinges on the ability to accurately predict the next frame in a sequence, however it is a task fundamentally more complex than next-token prediction due to the high-dimensional and continuous nature of video data. To address this, we formalize next-frame prediction as a conditional reverse diffusion process, allowing us to iteratively refine each frame based on all previous ones. However, training such models efficiently is non-trivial. Most prior approaches sacrifice either generality or sample efficiency, often resorting to fixed-length generation, or shallow context usage.
> In Oniris, we introduce a new training strategy that preserves causality while dramatically improving sample efficiency by combining block-sparse attention and 3D causal convolutions. Additionally, our inference process is fast and scalable, leveraging autoregressive caching mechanisms similar to language models. Together, these innovations enable Oniris to perform efficient, high-quality video generation and world modelling across long sequences, laying the groundwork for a new generation of diffusion-based video models."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-26,14:27:09",mmsaki,mmsaki,Looks like event was private?
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-04-28,14:53:01",Ollama #announcements,Ollama #announcements,"Qwen 3 is now available on Ollama! 

**Default (8B) **
ollama run qwen3

**0.6B parameter model**
ollama run qwen3:0.6b

**1.7B parameter model**
ollama run qwen3:1.7b

**4B parameter model**
ollama run qwen3:4b

**8B parameter model**
ollama run qwen3:8b

**14B parameter model**
ollama run qwen3:14b

**32B parameter model**
ollama run qwen3:32b

**30B mixture-of-experts model with 3B active parameters**
ollama run qwen3:30b-a3b

**235B mixture-of-experts model with 22B active parameters**
ollama run qwen3:235b-a22b"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-05-02,04:56:58",domazine,domazine,<@1328962270859890798> how exactly can we attend these paper reading discussions and events that you post about
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-05-03,09:20:26",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#18**

Saturday, local: <t:1746295200:F> - <t:1746302400:t>, @.wavefunction   will present `Muon` in <#1337720641528401930>.
[Event](https://discord.com/events/714501525455634453/1367872855077032055)

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://kellerjordan.github.io/posts/muon/
https://arxiv.org/abs/2409.20325

**Abstract:**
> Deep learning optimizers are often motivated through a mix of convex and approximate second-order theory. We select three such methods -- Adam, Shampoo and Prodigy -- and argue that each method can instead be understood as a squarely first-order method without convexity assumptions. In fact, after switching off exponential moving averages, each method is equivalent to steepest descent under a particular norm. By generalizing this observation, we chart a new design space for training algorithms. Different operator norms should be assigned to different tensors based on the role that the tensor plays within the network. For example, while linear and embedding layers may have the same weight space of Rm×n, these layers play different roles and should be assigned different norms. We hope that this idea of carefully metrizing the neural architecture might lead to more stable, scalable and indeed faster training."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-05-04,13:13:40",Mecha #📣┃announcements,Mecha #📣┃announcements,"@everyone Happy Star Wars 🤖 day to you all. As promised here are the long list of updates going on in parallel - 

https://discord.com/channels/1163379146106359858/1368680860496298156

Thank you for reading and being part of this - your support and love keeps us going!

""Rebellions are built on hope"" - Jyn Erso, Rogue One."
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-05-05,13:48:54",Ollama #announcements,Ollama #announcements,"# Ollama 0.6.8

## What's Changed
* Performance improvements for [Qwen 3](https://ollama.com/library/qwen3) MoE models (`30b-a3b` and `235b-a22b`) on NVIDIA and AMD GPUs
* Fixed `GGML_ASSERT(tensor->op == GGML_OP_UNARY) failed` issue caused by conflicting installations
* Fixed a memory leak that occurred when providing images as input
* `ollama show` will now correctly label older vision models such as `llava`
* Reduced out of memory errors by improving worst-case memory estimations
* Fix issue that resulted in a `context canceled` error

**Full Changelog**: https://github.com/ollama/ollama/releases/tag/v0.6.8

@everyone"
d518e59b-69b2-4c57-9e61-22e6cd3af8db,"2025-05-10,06:36:26",Yannic Kilcher #events,Yannic Kilcher #events,"@everyone @meetup 
**Paper Discussion 2025#19**

<t:1746900000:F> until <t:1746907200:t>, @Yannic Kilcher will present `Don't be lazy: CompleteP enables compute-efficient deep transformers` in https://discord.com/channels/714501525455634453/1337720641528401930.

Event:
https://discord.gg/zD7Ju6PE?event=1370755931998130306

If you'd like to present a paper, send a direct message to @zickzack  with a link to the paper and availability information.

**Paper:**
https://arxiv.org/abs/2505.01618

**Abstract:**
We study compute efficiency of LLM training when using different parameterizations, i.e., rules for adjusting model and optimizer hyperparameters (HPs) as model size changes. Some parameterizations fail to transfer optimal base HPs (such as learning rate) across changes in model depth, requiring practitioners to either re-tune these HPs as they scale up (expensive), or accept sub-optimal training when re-tuning is prohibitive. Even when they achieve HP transfer, we develop theory to show parameterizations may still exist in the lazy learning regime where layers learn only features close to their linearization, preventing effective use of depth and nonlinearity. Finally, we identify and adopt the unique parameterization we call CompleteP that achieves both depth-wise HP transfer and non-lazy learning in all layers. CompleteP enables a wider range of model width/depth ratios to remain compute-efficient, unlocking shapes better suited for different hardware settings and operational contexts. Moreover, CompleteP enables 12-34\% compute efficiency improvements over the prior state-of-the-art."
